,order_id,order_line,order_date,model,quantity,price,total_price,bikeshop_name,location,category_1,category_2,frame_material,city,state
12733,1622,10,2015-03-25,Slice Hi-Mod Black Inc.,1,7000,7000,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Triathalon,Carbon,Oklahoma City,OK
12734,1622,11,2015-03-25,Synapse Disc Tiagra,3,1250,3750,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Endurance Road,Aluminum,Oklahoma City,OK
12735,1622,12,2015-03-25,Trail 4,1,980,980,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Sport,Aluminum,Oklahoma City,OK
12736,1622,13,2015-03-25,Synapse Sora,1,1030,1030,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Endurance Road,Aluminum,Oklahoma City,OK
12737,1622,14,2015-03-25,Bad Habit 2,2,2660,5320,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Trail,Aluminum,Oklahoma City,OK
12738,1622,15,2015-03-25,Supersix Evo Tiagra,2,1840,3680,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Carbon,Oklahoma City,OK
12739,1622,16,2015-03-25,CAAD12 Disc Dura Ace,1,4260,4260,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Aluminum,Oklahoma City,OK
12740,1622,17,2015-03-25,Supersix Evo Hi-Mod Utegra,1,4260,4260,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Carbon,Oklahoma City,OK
12741,1622,18,2015-03-25,SuperX Rival CX1,1,1750,1750,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Cyclocross,Carbon,Oklahoma City,OK
12742,1622,19,2015-03-25,Scalpel-Si Hi-Mod 1,1,7460,7460,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Cross Country Race,Carbon,Oklahoma City,OK
12743,1622,20,2015-03-25,CAAD12 105,1,1680,1680,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Aluminum,Oklahoma City,OK
12744,1622,21,2015-03-25,Synapse Claris,1,870,870,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Endurance Road,Aluminum,Oklahoma City,OK
12745,1622,22,2015-03-25,CAAD8 105,1,1410,1410,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Aluminum,Oklahoma City,OK
12746,1622,23,2015-03-25,Beast of the East 1,1,2770,2770,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Trail,Aluminum,Oklahoma City,OK
12747,1623,1,2015-03-26,Habit 5,1,2340,2340,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
12748,1623,2,2015-03-26,Bad Habit 1,1,3200,3200,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
12749,1623,3,2015-03-26,Habit Carbon 1,1,7460,7460,Denver Bike Shop,"Denver, CO",Mountain,Trail,Carbon,Denver,CO
12750,1623,4,2015-03-26,CAAD8 Sora,2,1030,2060,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum,Denver,CO
12751,1623,5,2015-03-26,Fat CAAD2,2,2130,4260,Denver Bike Shop,"Denver, CO",Mountain,Fat Bike,Aluminum,Denver,CO
12752,1623,6,2015-03-26,Trail 2,2,1350,2700,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
12753,1623,7,2015-03-26,Habit 4,1,2880,2880,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
12754,1623,8,2015-03-26,Jekyll Carbon 4,1,3200,3200,Denver Bike Shop,"Denver, CO",Mountain,Over Mountain,Carbon,Denver,CO
12755,1623,9,2015-03-26,Scalpel-Si Race,1,9060,9060,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
12756,1623,10,2015-03-26,Catalyst 1,1,705,705,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
12757,1623,11,2015-03-26,Scalpel-Si 5,1,3200,3200,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Aluminum,Denver,CO
12758,1623,12,2015-03-26,F-Si 2,1,2060,2060,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Aluminum,Denver,CO
12759,1623,13,2015-03-26,Scalpel 29 Carbon Race,1,6390,6390,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
12760,1623,14,2015-03-26,F-Si Carbon 4,1,2880,2880,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
12761,1623,15,2015-03-26,Scalpel 29 Carbon 2,1,5330,5330,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
12762,1623,16,2015-03-26,Habit 6,1,1950,1950,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
12763,1623,17,2015-03-26,Catalyst 4,1,415,415,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
12764,1623,18,2015-03-26,Scalpel-Si Carbon 2,1,6390,6390,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
12765,1623,19,2015-03-26,Scalpel-Si Carbon 3,1,5330,5330,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
12766,1623,20,2015-03-26,Scalpel 29 Carbon 3,1,4260,4260,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
12767,1623,21,2015-03-26,CAAD12 105,2,1680,3360,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum,Denver,CO
12768,1623,22,2015-03-26,CAAD8 105,1,1410,1410,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum,Denver,CO
12769,1624,1,2015-03-26,Scalpel-Si 5,1,3200,3200,Portland Bi-peds,"Portland, OR",Mountain,Cross Country Race,Aluminum,Portland,OR
12770,1625,1,2015-03-30,Fat CAAD2,1,2130,2130,Albuquerque Cycles,"Albuquerque, NM",Mountain,Fat Bike,Aluminum,Albuquerque,NM
12771,1626,1,2015-03-30,SuperX 105,1,1960,1960,Ann Arbor Speed,"Ann Arbor, MI",Road,Cyclocross,Carbon,Ann Arbor,MI
12772,1626,2,2015-03-30,CAAD12 Red,1,3200,3200,Ann Arbor Speed,"Ann Arbor, MI",Road,Elite Road,Aluminum,Ann Arbor,MI
12773,1626,3,2015-03-30,Synapse Hi-Mod Disc Black Inc.,1,9590,9590,Ann Arbor Speed,"Ann Arbor, MI",Road,Endurance Road,Carbon,Ann Arbor,MI
12774,1626,4,2015-03-30,F-Si 3,1,1840,1840,Ann Arbor Speed,"Ann Arbor, MI",Mountain,Cross Country Race,Aluminum,Ann Arbor,MI
12775,1626,5,2015-03-30,Supersix Evo Red,1,3940,3940,Ann Arbor Speed,"Ann Arbor, MI",Road,Elite Road,Carbon,Ann Arbor,MI
12776,1626,6,2015-03-30,Bad Habit 2,1,2660,2660,Ann Arbor Speed,"Ann Arbor, MI",Mountain,Trail,Aluminum,Ann Arbor,MI
12777,1626,7,2015-03-30,Jekyll Carbon 3,1,3840,3840,Ann Arbor Speed,"Ann Arbor, MI",Mountain,Over Mountain,Carbon,Ann Arbor,MI
12778,1626,8,2015-03-30,Slice 105,2,1950,3900,Ann Arbor Speed,"Ann Arbor, MI",Road,Triathalon,Carbon,Ann Arbor,MI
12779,1626,9,2015-03-30,CAAD12 Black Inc,1,5860,5860,Ann Arbor Speed,"Ann Arbor, MI",Road,Elite Road,Aluminum,Ann Arbor,MI
12780,1626,10,2015-03-30,Supersix Evo Ultegra 4,1,2660,2660,Ann Arbor Speed,"Ann Arbor, MI",Road,Elite Road,Carbon,Ann Arbor,MI
12781,1626,11,2015-03-30,Scalpel-Si Race,1,9060,9060,Ann Arbor Speed,"Ann Arbor, MI",Mountain,Cross Country Race,Carbon,Ann Arbor,MI
12782,1626,12,2015-03-30,CAAD12 Disc Dura Ace,1,4260,4260,Ann Arbor Speed,"Ann Arbor, MI",Road,Elite Road,Aluminum,Ann Arbor,MI
12783,1626,13,2015-03-30,Supersix Evo Hi-Mod Dura Ace 1,1,7990,7990,Ann Arbor Speed,"Ann Arbor, MI",Road,Elite Road,Carbon,Ann Arbor,MI
12784,1626,14,2015-03-30,F-Si 1,1,2340,2340,Ann Arbor Speed,"Ann Arbor, MI",Mountain,Cross Country Race,Aluminum,Ann Arbor,MI
12785,1626,15,2015-03-30,Catalyst 4,1,415,415,Ann Arbor Speed,"Ann Arbor, MI",Mountain,Sport,Aluminum,Ann Arbor,MI
12786,1626,16,2015-03-30,CAAD8 Sora,1,1030,1030,Ann Arbor Speed,"Ann Arbor, MI",Road,Elite Road,Aluminum,Ann Arbor,MI
12787,1627,1,2015-03-31,Jekyll Carbon 4,1,3200,3200,Denver Bike Shop,"Denver, CO",Mountain,Over Mountain,Carbon,Denver,CO
12788,1627,2,2015-03-31,Fat CAAD2,1,2130,2130,Denver Bike Shop,"Denver, CO",Mountain,Fat Bike,Aluminum,Denver,CO
12789,1627,3,2015-03-31,Catalyst 3,1,480,480,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
12790,1627,4,2015-03-31,Synapse Carbon Ultegra 4,1,2660,2660,Denver Bike Shop,"Denver, CO",Road,Endurance Road,Carbon,Denver,CO
12791,1627,5,2015-03-31,F-Si 2,3,2060,6180,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Aluminum,Denver,CO
12792,1628,1,2015-03-31,Catalyst 1,1,705,705,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
12793,1628,2,2015-03-31,Slice 105,1,1950,1950,Denver Bike Shop,"Denver, CO",Road,Triathalon,Carbon,Denver,CO
12794,1628,3,2015-03-31,CAAD8 Claris,1,815,815,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum,Denver,CO
12795,1628,4,2015-03-31,Scalpel-Si Race,1,9060,9060,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
12796,1628,5,2015-03-31,Trail 2,1,1350,1350,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
12797,1628,6,2015-03-31,Syapse Carbon Tiagra,2,1840,3680,Denver Bike Shop,"Denver, CO",Road,Endurance Road,Carbon,Denver,CO
12798,1628,7,2015-03-31,F-Si Hi-Mod Team,2,9060,18120,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
12799,1628,8,2015-03-31,F-Si 3,1,1840,1840,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Aluminum,Denver,CO
12800,1628,9,2015-03-31,Habit Carbon 3,1,3730,3730,Denver Bike Shop,"Denver, CO",Mountain,Trail,Carbon,Denver,CO
12801,1628,10,2015-03-31,Scalpel-Si 5,1,3200,3200,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Aluminum,Denver,CO
12802,1628,11,2015-03-31,Fat CAAD2,1,2130,2130,Denver Bike Shop,"Denver, CO",Mountain,Fat Bike,Aluminum,Denver,CO
12803,1629,1,2015-03-31,Trail 5,1,815,815,Minneapolis Bike Shop,"Minneapolis, MN",Mountain,Sport,Aluminum,Minneapolis,MN
12804,1629,2,2015-03-31,Scalpel 29 Carbon Race,1,6390,6390,Minneapolis Bike Shop,"Minneapolis, MN",Mountain,Cross Country Race,Carbon,Minneapolis,MN
12805,1629,3,2015-03-31,SuperX 105,2,1960,3920,Minneapolis Bike Shop,"Minneapolis, MN",Road,Cyclocross,Carbon,Minneapolis,MN
12806,1629,4,2015-03-31,Catalyst 1,1,705,705,Minneapolis Bike Shop,"Minneapolis, MN",Mountain,Sport,Aluminum,Minneapolis,MN
12807,1629,5,2015-03-31,Supersix Evo Tiagra,2,1840,3680,Minneapolis Bike Shop,"Minneapolis, MN",Road,Elite Road,Carbon,Minneapolis,MN
12808,1629,6,2015-03-31,CAAD12 Black Inc,1,5860,5860,Minneapolis Bike Shop,"Minneapolis, MN",Road,Elite Road,Aluminum,Minneapolis,MN
12809,1630,1,2015-03-31,Trail 3,1,1080,1080,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
12810,1631,1,2015-04-01,Catalyst 3,1,480,480,Miami Race Equipment,"Miami, FL",Mountain,Sport,Aluminum,Miami,FL
12811,1631,2,2015-04-01,Synapse Carbon Disc 105,1,2660,2660,Miami Race Equipment,"Miami, FL",Road,Endurance Road,Carbon,Miami,FL
12812,1632,1,2015-04-01,Jekyll Carbon 2,1,6070,6070,Minneapolis Bike Shop,"Minneapolis, MN",Mountain,Over Mountain,Carbon,Minneapolis,MN
12813,1632,2,2015-04-01,Synapse Carbon Ultegra 4,1,2660,2660,Minneapolis Bike Shop,"Minneapolis, MN",Road,Endurance Road,Carbon,Minneapolis,MN
12814,1632,3,2015-04-01,Scalpel-Si 5,1,3200,3200,Minneapolis Bike Shop,"Minneapolis, MN",Mountain,Cross Country Race,Aluminum,Minneapolis,MN
12815,1632,4,2015-04-01,F-Si 2,1,2060,2060,Minneapolis Bike Shop,"Minneapolis, MN",Mountain,Cross Country Race,Aluminum,Minneapolis,MN
12816,1632,5,2015-04-01,Slice 105,1,1950,1950,Minneapolis Bike Shop,"Minneapolis, MN",Road,Triathalon,Carbon,Minneapolis,MN
12817,1632,6,2015-04-01,Slice Hi-Mod Black Inc.,1,7000,7000,Minneapolis Bike Shop,"Minneapolis, MN",Road,Triathalon,Carbon,Minneapolis,MN
12818,1632,7,2015-04-01,Trail 4,1,980,980,Minneapolis Bike Shop,"Minneapolis, MN",Mountain,Sport,Aluminum,Minneapolis,MN
12819,1632,8,2015-04-01,CAAD8 Tiagra,1,1250,1250,Minneapolis Bike Shop,"Minneapolis, MN",Road,Elite Road,Aluminum,Minneapolis,MN
12820,1632,9,2015-04-01,Synapse Disc Adventure,1,2130,2130,Minneapolis Bike Shop,"Minneapolis, MN",Road,Endurance Road,Aluminum,Minneapolis,MN
12821,1632,10,2015-04-01,Jekyll Carbon 1,1,7990,7990,Minneapolis Bike Shop,"Minneapolis, MN",Mountain,Over Mountain,Carbon,Minneapolis,MN
12822,1632,11,2015-04-01,Synapse Carbon Disc 105,1,2660,2660,Minneapolis Bike Shop,"Minneapolis, MN",Road,Endurance Road,Carbon,Minneapolis,MN
12823,1632,12,2015-04-01,F-Si Carbon 4,1,2880,2880,Minneapolis Bike Shop,"Minneapolis, MN",Mountain,Cross Country Race,Carbon,Minneapolis,MN
12824,1632,13,2015-04-01,F-Si Black Inc.,1,11190,11190,Minneapolis Bike Shop,"Minneapolis, MN",Mountain,Cross Country Race,Carbon,Minneapolis,MN
12825,1632,14,2015-04-01,Scalpel 29 Carbon Race,1,6390,6390,Minneapolis Bike Shop,"Minneapolis, MN",Mountain,Cross Country Race,Carbon,Minneapolis,MN
12826,1632,15,2015-04-01,Beast of the East 2,1,2130,2130,Minneapolis Bike Shop,"Minneapolis, MN",Mountain,Trail,Aluminum,Minneapolis,MN
12827,1632,16,2015-04-01,Scalpel-Si Race,1,9060,9060,Minneapolis Bike Shop,"Minneapolis, MN",Mountain,Cross Country Race,Carbon,Minneapolis,MN
12828,1632,17,2015-04-01,CAAD12 Ultegra,1,2240,2240,Minneapolis Bike Shop,"Minneapolis, MN",Road,Elite Road,Aluminum,Minneapolis,MN
12829,1632,18,2015-04-01,CAAD8 105,1,1410,1410,Minneapolis Bike Shop,"Minneapolis, MN",Road,Elite Road,Aluminum,Minneapolis,MN
12830,1632,19,2015-04-01,Synapse Claris,2,870,1740,Minneapolis Bike Shop,"Minneapolis, MN",Road,Endurance Road,Aluminum,Minneapolis,MN
12831,1632,20,2015-04-01,Synapse Carbon Disc Ultegra D12,1,4800,4800,Minneapolis Bike Shop,"Minneapolis, MN",Road,Endurance Road,Carbon,Minneapolis,MN
12832,1633,1,2015-04-02,Scalpel-Si Carbon 3,1,5330,5330,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon,Ithaca,NY
12833,1634,1,2015-04-02,Habit 4,1,2880,2880,Detroit Cycles,"Detroit, MI",Mountain,Trail,Aluminum,Detroit,MI
12834,1634,2,2015-04-02,Trail 2,1,1350,1350,Detroit Cycles,"Detroit, MI",Mountain,Sport,Aluminum,Detroit,MI
12835,1635,1,2015-04-06,CAAD8 Sora,1,1030,1030,Los Angeles Cycles,"Los Angeles, CA",Road,Elite Road,Aluminum,Los Angeles,CA
12836,1635,2,2015-04-06,Synapse Carbon 105,1,2240,2240,Los Angeles Cycles,"Los Angeles, CA",Road,Endurance Road,Carbon,Los Angeles,CA
12837,1635,3,2015-04-06,Trail 3,1,1080,1080,Los Angeles Cycles,"Los Angeles, CA",Mountain,Sport,Aluminum,Los Angeles,CA
12838,1635,4,2015-04-06,Habit Hi-Mod Black Inc.,2,12250,24500,Los Angeles Cycles,"Los Angeles, CA",Mountain,Trail,Carbon,Los Angeles,CA
12839,1635,5,2015-04-06,Supersix Evo Ultegra 4,1,2660,2660,Los Angeles Cycles,"Los Angeles, CA",Road,Elite Road,Carbon,Los Angeles,CA
12840,1635,6,2015-04-06,Slice 105,1,1950,1950,Los Angeles Cycles,"Los Angeles, CA",Road,Triathalon,Carbon,Los Angeles,CA
12841,1635,7,2015-04-06,Habit 5,1,2340,2340,Los Angeles Cycles,"Los Angeles, CA",Mountain,Trail,Aluminum,Los Angeles,CA
12842,1635,8,2015-04-06,CAAD Disc Ultegra,1,2660,2660,Los Angeles Cycles,"Los Angeles, CA",Road,Elite Road,Aluminum,Los Angeles,CA
12843,1635,9,2015-04-06,Slice Ultegra,1,2700,2700,Los Angeles Cycles,"Los Angeles, CA",Road,Triathalon,Carbon,Los Angeles,CA
12844,1635,10,2015-04-06,Trigger Carbon 1,1,8200,8200,Los Angeles Cycles,"Los Angeles, CA",Mountain,Over Mountain,Carbon,Los Angeles,CA
12845,1635,11,2015-04-06,Slice Hi-Mod Dura Ace D12,1,4500,4500,Los Angeles Cycles,"Los Angeles, CA",Road,Triathalon,Carbon,Los Angeles,CA
12846,1635,12,2015-04-06,F-Si Carbon 4,1,2880,2880,Los Angeles Cycles,"Los Angeles, CA",Mountain,Cross Country Race,Carbon,Los Angeles,CA
12847,1636,1,2015-04-06,Catalyst 3,1,480,480,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
12848,1636,2,2015-04-06,Beast of the East 3,1,1620,1620,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS
12849,1636,3,2015-04-06,Beast of the East 1,2,2770,5540,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS
12850,1636,4,2015-04-06,CAAD8 Claris,1,815,815,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum,Kansas City,KS
12851,1636,5,2015-04-06,CAAD8 105,1,1410,1410,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum,Kansas City,KS
12852,1636,6,2015-04-06,Jekyll Carbon 2,1,6070,6070,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon,Kansas City,KS
12853,1636,7,2015-04-06,Jekyll Carbon 4,1,3200,3200,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon,Kansas City,KS
12854,1636,8,2015-04-06,F-Si 1,1,2340,2340,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS
12855,1636,9,2015-04-06,Catalyst 2,1,585,585,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
12856,1636,10,2015-04-06,Supersix Evo Tiagra,1,1840,1840,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Carbon,Kansas City,KS
12857,1636,11,2015-04-06,Trail 1,1,1520,1520,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
12858,1636,12,2015-04-06,Trail 3,1,1080,1080,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
12859,1636,13,2015-04-06,Habit Hi-Mod Black Inc.,1,12250,12250,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Carbon,Kansas City,KS
12860,1636,14,2015-04-06,Bad Habit 1,3,3200,9600,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS
12861,1636,15,2015-04-06,Synapse Carbon Ultegra 3,1,3200,3200,Kansas City 29ers,"Kansas City, KS",Road,Endurance Road,Carbon,Kansas City,KS
12862,1636,16,2015-04-06,Trail 2,1,1350,1350,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
12863,1636,17,2015-04-06,F-Si 3,2,1840,3680,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS
12864,1636,18,2015-04-06,Scalpel 29 Carbon 2,1,5330,5330,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
12865,1636,19,2015-04-06,Trail 5,1,815,815,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
12866,1636,20,2015-04-06,Synapse Disc Tiagra,1,1250,1250,Kansas City 29ers,"Kansas City, KS",Road,Endurance Road,Aluminum,Kansas City,KS
12867,1636,21,2015-04-06,F-Si Carbon 4,1,2880,2880,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
12868,1636,22,2015-04-06,Scalpel 29 Carbon Race,2,6390,12780,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
12869,1636,23,2015-04-06,Synapse Carbon 105,1,2240,2240,Kansas City 29ers,"Kansas City, KS",Road,Endurance Road,Carbon,Kansas City,KS
12870,1636,24,2015-04-06,SuperX 105,1,1960,1960,Kansas City 29ers,"Kansas City, KS",Road,Cyclocross,Carbon,Kansas City,KS
12871,1636,25,2015-04-06,Syapse Carbon Tiagra,1,1840,1840,Kansas City 29ers,"Kansas City, KS",Road,Endurance Road,Carbon,Kansas City,KS
12872,1636,26,2015-04-06,SuperX Rival CX1,1,1750,1750,Kansas City 29ers,"Kansas City, KS",Road,Cyclocross,Carbon,Kansas City,KS
12873,1636,27,2015-04-06,Scalpel-Si 5,1,3200,3200,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS
12874,1637,1,2015-04-06,CAAD12 Disc Dura Ace,1,4260,4260,Louisville Race Equipment,"Louisville, KY",Road,Elite Road,Aluminum,Louisville,KY
12875,1637,2,2015-04-06,Supersix Evo Hi-Mod Dura Ace 1,1,7990,7990,Louisville Race Equipment,"Louisville, KY",Road,Elite Road,Carbon,Louisville,KY
12876,1637,3,2015-04-06,Supersix Evo Hi-Mod Dura Ace 2,2,5330,10660,Louisville Race Equipment,"Louisville, KY",Road,Elite Road,Carbon,Louisville,KY
12877,1637,4,2015-04-06,Supersix Evo Black Inc.,1,12790,12790,Louisville Race Equipment,"Louisville, KY",Road,Elite Road,Carbon,Louisville,KY
12878,1637,5,2015-04-06,Synapse Hi-Mod Disc Red,1,7460,7460,Louisville Race Equipment,"Louisville, KY",Road,Endurance Road,Carbon,Louisville,KY
12879,1637,6,2015-04-06,Bad Habit 1,1,3200,3200,Louisville Race Equipment,"Louisville, KY",Mountain,Trail,Aluminum,Louisville,KY
12880,1637,7,2015-04-06,Synapse Carbon Ultegra 3,2,3200,6400,Louisville Race Equipment,"Louisville, KY",Road,Endurance Road,Carbon,Louisville,KY
12881,1637,8,2015-04-06,Fat CAAD1,1,3730,3730,Louisville Race Equipment,"Louisville, KY",Mountain,Fat Bike,Aluminum,Louisville,KY
12882,1637,9,2015-04-06,Supersix Evo Hi-Mod Utegra,1,4260,4260,Louisville Race Equipment,"Louisville, KY",Road,Elite Road,Carbon,Louisville,KY
12883,1638,1,2015-04-07,Synapse Disc 105,1,1570,1570,Nashville Cruisers,"Nashville, TN",Road,Endurance Road,Aluminum,Nashville,TN
12884,1638,2,2015-04-07,Synapse Sora,1,1030,1030,Nashville Cruisers,"Nashville, TN",Road,Endurance Road,Aluminum,Nashville,TN
12885,1639,1,2015-04-07,Slice Ultegra D12,1,3200,3200,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Triathalon,Carbon,Oklahoma City,OK
12886,1639,2,2015-04-07,CAAD12 105,1,1680,1680,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Aluminum,Oklahoma City,OK
12887,1639,3,2015-04-07,Synapse Hi-Mod Disc Ultegra,1,5330,5330,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Endurance Road,Carbon,Oklahoma City,OK
12888,1639,4,2015-04-07,F-Si 3,2,1840,3680,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Cross Country Race,Aluminum,Oklahoma City,OK
12889,1639,5,2015-04-07,CAAD12 Black Inc,1,5860,5860,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Aluminum,Oklahoma City,OK
12890,1639,6,2015-04-07,CAAD12 Disc 105,2,1950,3900,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Aluminum,Oklahoma City,OK
12891,1640,1,2015-04-07,Jekyll Carbon 1,2,7990,15980,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Over Mountain,Carbon,Ithaca,NY
12892,1640,2,2015-04-07,Scalpel 29 Carbon Race,1,6390,6390,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon,Ithaca,NY
12893,1640,3,2015-04-07,Scalpel-Si Carbon 3,2,5330,10660,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon,Ithaca,NY
12894,1640,4,2015-04-07,Synapse Hi-Mod Disc Ultegra,1,5330,5330,Ithaca Mountain Climbers,"Ithaca, NY",Road,Endurance Road,Carbon,Ithaca,NY
12895,1640,5,2015-04-07,Slice Ultegra D12,1,3200,3200,Ithaca Mountain Climbers,"Ithaca, NY",Road,Triathalon,Carbon,Ithaca,NY
12896,1640,6,2015-04-07,Scalpel-Si 5,1,3200,3200,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Aluminum,Ithaca,NY
12897,1640,7,2015-04-07,Fat CAAD1,1,3730,3730,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Fat Bike,Aluminum,Ithaca,NY
12898,1640,8,2015-04-07,Trigger Carbon 3,1,3730,3730,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Over Mountain,Carbon,Ithaca,NY
12899,1640,9,2015-04-07,Habit Carbon 3,2,3730,7460,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Trail,Carbon,Ithaca,NY
12900,1640,10,2015-04-07,F-Si Hi-Mod Team,1,9060,9060,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon,Ithaca,NY
12901,1640,11,2015-04-07,Scalpel-Si Race,2,9060,18120,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon,Ithaca,NY
12902,1640,12,2015-04-07,Scalpel 29 4,1,3200,3200,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Aluminum,Ithaca,NY
12903,1640,13,2015-04-07,CAAD12 Disc Dura Ace,2,4260,8520,Ithaca Mountain Climbers,"Ithaca, NY",Road,Elite Road,Aluminum,Ithaca,NY
12904,1640,14,2015-04-07,Trail 3,1,1080,1080,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Sport,Aluminum,Ithaca,NY
12905,1640,15,2015-04-07,Trigger Carbon 4,1,3200,3200,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Over Mountain,Carbon,Ithaca,NY
